SentID	Original_file	AFINN	Modals	# of modals	Pos	Neg	Has Negation	Sentence
9174	p	1.09109	{}	0	"[['thanks', 2], ['charm', 3]]"	[]	TRUE	"a simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm . "
9175	p	-0.37139	{'might': 1}	1	"[['enjoying', 2], ['big', 1]]"	"[['stop', -1], ['die', -3], ['hard', -1]]"	TRUE	"it might be 'easier' to watch on video at home , but that shouldn't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience . "
9176	p	0	{}	0	[]	[]	TRUE	"there's very little sense to what's going on here , but the makers serve up the cliches with considerable dash . "
9177	p	1.34164	{}	0	"[['beautiful', 3]]"	[]	FALSE	"witty , contemplative , and sublimely beautiful . "
9178	p	0.5547	{}	0	"[['solid', 2]]"	[]	FALSE	a surprisingly 'solid' achievement by director malcolm d . lee and writer john ridley . 
9179	p	-0.5164	{}	0	[]	"[['lonely', -2]]"	FALSE	"woven together handsomely , recalling sixties' rockumentary milestones from lonely boy to don't look back . "
9180	p	0.91766	{}	0	"[['exciting', 3], ['won', 3]]"	"[['exhausted', -2]]"	TRUE	"this is pure , exciting moviemaking . you won't exactly know what's happening but you'll be blissfully exhausted . "
9181	p	-0.90453	{'can': 1}	1	[]	"[['rebellion', -2], ['fight', -1]]"	TRUE	the 1960s rebellion was misdirected : you can't fight your culture . 
9182	p	0	{}	0	[]	[]	FALSE	works because reno doesn't become smug or sanctimonious towards the audience . 
9183	p	0	{}	0	[]	[]	FALSE	nettelbeck . . . has a pleasing way with a metaphor . 
9184	p	-0.83205	{'will': 1}	1	[]	"[['frenzy', -3]]"	FALSE	a pure participatory event that malnourished intellectuals will gulp down in a frenzy . 
9185	p	0	{}	0	[]	[]	FALSE	the cast delivers without sham the raw-nerved story . 
9186	p	-0.21822	{}	0	"[['clever', 2]]"	"[['cutting', -1], ['dirty', -2]]"	FALSE	"steven soderbergh's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life . "
9187	p	0.40825	{}	0	"[['highlight', 2]]"	[]	FALSE	"the film's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations . "
9188	p	0	{}	0	[]	[]	FALSE	"it lets you brush up against the humanity of a psycho , without making him any less psycho . "
9189	p	1.34164	{}	0	"[['best', 3], ['good', 3]]"	[]	TRUE	"sillier , cuter , and shorter than the first ( as best i remember ) , but still a very good time at the cinema . "
9190	p	0.30151	{}	0	"[['bright', 1]]"	[]	FALSE	the film is bright and flashy in all the right ways . 
9191	p	0.83205	{}	0	"[['elegant', 2], ['love', 3]]"	"[['death', -2]]"	FALSE	"elegant and eloquent [meditation] on death and that most elusive of passions , love . "
9192	p	0.34816	{}	0	"[['powerful', 2], ['want', 1]]"	"[['cut', -1]]"	FALSE	cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most . 
9193	p	0	{}	0	[]	[]	FALSE	filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power . 
9194	p	0.5164	{}	0	"[['hope', 2]]"	[]	FALSE	"it excels because , unlike so many other hollywood movies of its ilk , it offers hope . "
9195	p	0.87287	{}	0	"[['rich', 2], ['amused', 3]]"	"[['irony', -1]]"	FALSE	"shot in rich , shadowy black-and-white , devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives . "
9196	p	-0.70711	{}	0	"[['clear', 1]]"	"[['no', -1], ['killed', -3]]"	TRUE	there's no clear picture of who killed bob crane . but here's a glimpse at his life . 
9197	p	1.0328	{}	0	"[['beautiful', 3], ['intense', 1]]"	[]	TRUE	"spectacularly beautiful , not to mention mysterious , sensual , emotionally intense , and replete with virtuoso throat-singing . "
9198	p	0	{}	0	"[['rewarding', 2]]"	"[['weird', -2]]"	FALSE	weird . rewarding . 
9199	p	-0.2582	"{'can': 1, 'could': 1}"	2	"[['feeling', 1]]"	"[['embarrassed', -2]]"	TRUE	"a summer entertainment adults can see without feeling embarrassed , but it could have been more . "
9200	p	0	{}	0	[]	[]	TRUE	sparse but oddly compelling . 
9201	p	0.97014	{}	0	"[['funny', 4]]"	[]	FALSE	"a stirring , funny and finally transporting re-imagining of beauty and the beast and 1930s horror films"
9202	p	0.5	{}	0	"[['survived', 2]]"	[]	FALSE	"the pinochet case is a searing album of remembrance from those who , having survived , suffered most . "
9203	p	0.45883	{}	0	"[['sweet', 2], ['comedy', 1], ['humor', 2]]"	"[['jerk', -3]]"	FALSE	a sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies . 
9204	p	0.18257	{}	0	"[['youthful', 2]]"	"[['cut', -1]]"	FALSE	"argento , at only 26 , brings a youthful , out-to-change-the-world aggressiveness to the project , as if she's cut open a vein and bled the raw film stock . "
9205	p	0	{}	0	[]	[]	FALSE	sleek and arty . 
9206	p	0.22942	{}	0	"[['kind', 2], ['chance', 2]]"	"[['bad', -3]]"	FALSE	"with so many bad romances out there , this is the kind of movie that deserves a chance to shine . "
9207	p	0.37139	{}	0	"[['intelligent', 2]]"	[]	FALSE	"brash , intelligent and erotically perplexing , haneke's portrait of an upper class austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt . "
9208	p	0.33333	"{'can': 1, 'must': 1}"	2	"[['rich', 2]]"	[]	FALSE	"though jackson doesn't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees . "
9209	p	-0.5164	{}	0	[]	"[['trouble', -2]]"	FALSE	" "" the quiet american "" begins in saigon in 1952 . that's its first sign of trouble . "
9210	p	0	{}	0	[]	[]	FALSE	a dazzling thing to behold -- as long as you're wearing the somewhat cumbersome 3d goggles the theater provides . 
9211	p	1.75	{'will': 1}	1	"[['lovely', 3], ['reward', 2], ['thoughtful', 2]]"	[]	FALSE	"be patient with the lovely hush ! and your reward will be a thoughtful , emotional movie experience . "
9212	p	0	{}	0	[]	[]	FALSE	the large-format film is well suited to capture these musicians in full regalia and the incredible imax sound system lets you feel the beat down to your toes . 
9213	p	1.2792	{}	0	"[['beautiful', 3], ['love', 3]]"	[]	FALSE	"godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence . "
9214	p	1.09109	{}	0	"[['kind', 2], ['perfectly', 3]]"	[]	FALSE	"the kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away . "
9215	p	0.19245	{'can': 1}	1	"[['help', 2]]"	"[['crush', -1]]"	TRUE	"unlike most surf movies , blue crush thrillingly uses modern technology to take the viewer inside the wave . by the end you can't help but feel 'stoked . '"
9216	p	1.0328	{}	0	"[['humor', 2], ['buoyant', 2]]"	[]	FALSE	"the off-center humor is a constant , and the ensemble gives it a buoyant delivery . "
9217	p	0	{}	0	[]	[]	FALSE	a tasty slice of droll whimsy . 
9218	p	0.39223	{}	0	"[['wonderful', 4]]"	"[['struggles', -2]]"	FALSE	mike leigh populates his movie with a wonderful ensemble cast of characters that bring the routine day to day struggles of the working class to life
9219	p	2.26779	{}	0	"[['awesome', 4], ['powerful', 2]]"	[]	FALSE	"awesome work : ineffable , elusive , yet inexplicably powerful"
9220	p	1.48556	{'should': 1}	1	"[['sparkling', 3], ['hilarious', 2], ['comedy', 1], ['like', 2]]"	[]	FALSE	"sparkling , often hilarious romantic jealousy comedy . . . attal looks so much like a young robert deniro that it seems the film should instead be called 'my husband is travis bickle' . "
9221	p	0.57735	{'can': 1}	1	"[['enjoy', 2], ['laugh', 1]]"	[]	FALSE	"even if you're an agnostic carnivore , you can enjoy much of jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced monty pythonesque flavor . "
9222	p	-1.1767	{}	0	[]	"[['fear', -2], ['gun', -1], ['violence', -3]]"	FALSE	where bowling for columbine is at its most valuable is in its examination of america's culture of fear as a root cause of gun violence . 
9223	p	-0.18257	{}	0	"[['certain', 1]]"	"[['disappointing', -2]]"	TRUE	"the result is somewhat satisfying -- it still comes from spielberg , who has never made anything that wasn't at least watchable . but it's also disappointing to a certain degree . "
9224	p	0	{}	0	[]	[]	FALSE	the all-french cast is marveilleux . 
9225	p	0.66667	{}	0	"[['recommend', 2]]"	[]	FALSE	there's a lot to recommend read my lips . 
9226	p	0	{}	0	[]	[]	FALSE	a minor film with major pleasures from portuguese master manoel de oliviera . . . 
9227	p	1.60591	{}	0	"[['solid', 2], ['perfect', 3], ['outstanding', 5]]"	"[['die', -3]]"	FALSE	brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day . 
9228	p	0.19612	{}	0	"[['elegant', 2]]"	"[['avoid', -1]]"	TRUE	"audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant . "
9229	p	0.94281	{}	0	"[['funny', 4]]"	[]	FALSE	the movie is . . . very funny as you peek at it through the fingers in front of your eyes . 
9230	p	0	{}	0	"[['humor', 2]]"	"[['exaggerated', -2]]"	FALSE	"nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit . "
9231	p	0	{}	0	[]	[]	FALSE	a refreshing change from the usual whoopee-cushion effort aimed at the youth market . 
9232	p	0	{'could': 1}	1	[]	[]	FALSE	it finds its moviegoing pleasures in the tiny events that could make a person who has lived her life half-asleep suddenly wake up and take notice . 
9233	p	0	{}	0	[]	[]	FALSE	 . . . an enjoyably frothy 'date movie' . . . 
9234	p	-0.5	{}	0	[]	"[['frustrates', -2]]"	FALSE	"the genius of the work speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates . "
9235	p	0.25	{}	0	"[['comedy', 1]]"	[]	FALSE	two weeks notice has appeal beyond being a sandra bullock vehicle or a standard romantic comedy . 
9236	p	0	{'may': 1}	1	[]	[]	TRUE	"the movie's seams may show . . . but pellington gives "" mothman "" an irresistibly uncanny ambience that goes a long way toward keeping the picture compelling . "
9237	p	0.53452	{}	0	"[['sweet', 2]]"	[]	FALSE	"if mostly martha is mostly unsurprising , it's still a sweet , even delectable diversion . "
9238	p	0.2357	{'could': 1}	1	"[['comedy', 1]]"	[]	FALSE	a wild comedy that could only spring from the demented mind of the writer of being john malkovich . 
9239	p	0.8528	{}	0	"[['fine', 2], ['playful', 2]]"	[]	FALSE	schnitzler does a fine job contrasting the sleekness of the film's present with the playful paranoia of the film's past . 
9240	p	1.13389	{}	0	"[['fresh', 1], ['big', 1], ['funny', 4]]"	[]	FALSE	"'a fresh-faced , big-hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . '"
9241	p	0.27735	{}	0	"[['want', 1], ['help', 2]]"	"[['hurt', -2]]"	FALSE	"mana gives us compelling , damaged characters who we want to help -- or hurt . "
9242	p	-0.57735	{}	0	[]	"[['problems', -2]]"	TRUE	"the sentimental script has problems , but the actors pick up the slack . "
9243	p	1.066	"{'can': 1, 'would': 1}"	2	"[['good', 3], ['interesting', 2], ['pray', 1]]"	"[['leave', -1]]"	FALSE	a good documentary can make interesting a subject you thought would leave you cold . a case in point : doug pray's scratch . 
9244	p	0.20412	{}	0	"[['happiness', 3]]"	"[['struggling', -2]]"	FALSE	abderrahmane sissako's heremakono ( waiting for happiness ) is an elegiac portrait of a transit city on the west african coast struggling against foreign influences . 
9245	p	0.40825	{}	0	"[['hero', 2]]"	[]	FALSE	"in xxx , diesel is that rare creature -- an action hero with table manners , and one who proves that elegance is more than tattoo deep . "
9246	p	0	{}	0	[]	[]	FALSE	an engrossing and grim portrait of hookers : what they think of themselves and their clients . 
9247	p	1.14708	{}	0	"[['like', 2], ['comedy', 1], ['kind', 2]]"	[]	FALSE	"it all plays out . . . like a high-end john hughes comedy , a kind of elder bueller's time out . "
9248	p	-0.48038	{}	0	[]	"[['evil', -3]]"	FALSE	"the film is enriched by an imaginatively mixed cast of antic spirits , headed by christopher plummer as the subtlest and most complexly evil uncle ralph i've ever seen in the many film and stage adaptations of the work . "
9249	p	0.8165	{}	0	"[['funny', 4]]"	[]	FALSE	this is one of the rarest kinds of films : a family-oriented non-disney film that is actually funny without hitting below the belt . 
9250	p	0	{}	0	[]	[]	FALSE	it is refreshingly undogmatic about its characters . 
9251	p	0.89443	{}	0	"[['important', 2]]"	[]	FALSE	a moving and important film . 
9252	p	1.1547	{}	0	"[['warm', 1], ['affection', 3]]"	[]	FALSE	"deep intelligence and a warm , enveloping affection breathe out of every frame . "
9253	p	0.55709	{'can': 1}	1	"[['matter', 1], ['intelligent', 2]]"	[]	FALSE	"famuyiwa's feature deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer . "
9254	p	0.91766	{}	0	"[['fine', 2], ['lively', 2]]"	[]	FALSE	showtime is a fine-looking film with a bouncy score and a clutch of lively songs for deft punctuation . 
9255	p	2.83683	{'will': 1}	1	"[['sweet', 2], ['win', 4], ['awards', 3], ['win', 4]]"	[]	TRUE	"sweet home alabama isn't going to win any academy awards , but this date-night diversion will definitely win some hearts . "
9256	p	1.21268	{}	0	"[['funny', 4], ['comedy', 1]]"	[]	FALSE	a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack
9257	p	0.37796	{}	0	"[['gracious', 3], ['hope', 2]]"	"[['lost', -3]]"	FALSE	"a gracious , eloquent film that by its end offers a ray of hope to the refugees able to look ahead and resist living in a past forever lost . "
9258	p	0.8165	{}	0	"[['adorable', 3], ['pretty', 1]]"	[]	FALSE	"even though many of these guys are less than adorable ( their lamentations are pretty much self-centered ) , there's something vital about the movie . "
9259	p	0	{}	0	[]	[]	FALSE	a tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers . 
9260	p	0	{'would': 1}	1	"[['strength', 2], ['easy', 1]]"	"[['disregard', -2], ['bias', -1]]"	FALSE	"it is a strength of a documentary to disregard available bias , especially as temptingly easy as it would have been with this premise . "
9261	p	-0.17408	{}	0	[]	"[['hard', -1]]"	TRUE	"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we'd live in if argento's hollywood counterparts . . . had this much imagination and nerve . "
9262	p	0	{}	0	[]	[]	FALSE	maryam is more timely now than ever . 
9263	p	0.1857	{}	0	"[['beautifully', 3]]"	"[['devastating', -2]]"	FALSE	"an eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake . "
9264	p	2	{}	0	"[['superb', 5], ['feeling', 1]]"	[]	FALSE	piccoli gives a superb performance full of deep feeling . 
9265	p	0.84515	{}	0	"[['fascinating', 3], ['adventures', 2]]"	[]	FALSE	"what a concept , what an idea , what a thrill ride . this is a more fascinating look at the future than "" bladerunner "" and one of the most high-concept sci fi adventures attempted for the screen . "
9266	p	0.45883	{}	0	"[['novel', 2]]"	[]	FALSE	the rare movie that's as crisp and to the point as the novel on which it's based . 
9267	p	0.2357	{}	0	"[['feeling', 1]]"	[]	FALSE	"a film of epic scale with an intimate feeling , a saga of the ups and downs of friendships . "
9268	p	0	{}	0	[]	[]	FALSE	sayles has an eye for the ways people of different ethnicities talk to and about others outside the group . 
9269	p	1.21999	{}	0	"[['perfect', 3], ['smile', 2], ['determined', 2], ['hero', 2]]"	"[['no', -1]]"	FALSE	" "" nicholas nickleby "" is a perfect family film to take everyone to since there's no new "" a christmas carol "" out in the theaters this year . charlie hunnam has the twinkling eyes , repressed smile and determined face needed to carry out a dickensian hero . "
9270	p	0.20851	{}	0	"[['god', 1]]"	[]	FALSE	"niccol the filmmaker merges his collaborators' symbolic images with his words , insinuating , for example , that in hollywood , only god speaks to the press"
9271	p	0.67082	{}	0	"[['terrific', 4]]"	"[['farce', -1]]"	FALSE	"khouri manages , with terrific flair , to keep the extremes of screwball farce and blood-curdling family intensity on one continuum . "
9272	p	0.45883	{}	0	"[['impresses', 3]]"	"[['chilling', -1]]"	FALSE	"impresses as a skillfully assembled , highly polished and professional adaptation . . . just about as chilling and unsettling as 'manhunter' was . "
9273	p	0.57735	{}	0	"[['solid', 2]]"	[]	TRUE	it's a solid movie about people whose lives are anything but . 
9274	p	1.04257	{}	0	"[['heaven', 2], ['good', 3]]"	[]	FALSE	"though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors . "
9275	p	0.75593	{'can': 1}	1	"[['recommend', 2]]"	[]	TRUE	i simply can't recommend it enough . 
9276	p	-2.93987	{}	0	[]	"[['victims', -3], ['abuse', -3], ['pity', -2], ['terror', -3]]"	FALSE	wiseman reveals the victims of domestic abuse in all of their pity and terror . 
9277	p	0.37139	{}	0	"[['kiss', 2]]"	[]	FALSE	"muccino , who directed from his own screenplay , is a canny crowd pleaser , and the last kiss . . . provides more than enough sentimental catharsis for a satisfying evening at the multiplex . "
9278	p	0.31623	{}	0	"[['want', 1]]"	[]	FALSE	we want the funk - and this movie's got it . 
9279	p	1.20605	{'could': 1}	1	"[['wow', 4]]"	[]	FALSE	"wow , so who knew charles dickens could be so light-hearted ? "
9280	p	0.67612	{'will': 1}	1	"[['attraction', 2], ['help', 2]]"	[]	FALSE	"many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and i don't think that a . c . will help this movie one bit . "
9281	p	0	{}	0	[]	[]	FALSE	"sem se preocupar em criar momentos melodramáticos para arrancar lágrimas do espectador , o pianista é um filme triste sem que , para isso , precise ser emocionante . "
9282	p	2.06474	{}	0	"[['breathtaking', 5], ['awesome', 4]]"	[]	FALSE	"the storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome . "
9283	p	0	{}	0	[]	[]	FALSE	"a miraculous movie , i'm going home is so slight , yet overflows with wisdom and emotion . "
9284	p	0.5547	{}	0	"[['loving', 2]]"	[]	FALSE	"baran is shockingly devoid of your typical majid majidi shoe-loving , crippled children . "
9285	p	0.8165	{}	0	"[['ambitious', 2]]"	[]	FALSE	an ambitious 'what if ? ' that works . 
9286	p	-0.22361	{}	0	[]	"[['tension', -1]]"	FALSE	"every moment crackles with tension , and by the end of the flick , you're on the edge of your seat . "
9287	p	0.3849	{}	0	"[['fine', 2]]"	[]	TRUE	"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . "
9288	p	0.4264	{}	0	"[['prominent', 2]]"	[]	FALSE	"the series' message about making the right choice in the face of tempting alternatives remains prominent , as do the girls' amusing personalities . "
9289	p	0.63246	{}	0	"[['entertaining', 2]]"	[]	FALSE	richly entertaining and suggestive of any number of metaphorical readings . 
9290	p	0	{}	0	[]	[]	FALSE	a compelling allegory about the last days of germany's democratic weimar republic . 
9291	p	0.33333	{}	0	"[['free', 1], ['good', 3]]"	"[['guilt', -3]]"	FALSE	offers a guilt-free trip into feel-good territory . 
9292	p	0.5164	{'can': 1}	1	"[['enjoy', 2], ['certain', 1]]"	"[['forget', -1]]"	FALSE	"a b-movie you can sit through , enjoy on a certain level and then forget . "
9293	p	0.7746	{}	0	"[['perfect', 3]]"	[]	FALSE	devos delivers a perfect performance that captures the innocence and budding demons within a wallflower . 
9294	p	-0.16222	{}	0	[]	"[['strange', -1]]"	TRUE	"disappointingly , the characters are too strange and dysfunctional , tom included , to ever get under the skin , but this is compensated in large part by the off-the-wall dialogue , visual playfulness and the outlandishness of the idea itself . "
9295	p	0	{}	0	[]	[]	FALSE	"director todd solondz has made a movie about critical reaction to his two previous movies , and about his responsibility to the characters that he creates . "
9296	p	0.45883	{}	0	"[['courageous', 2]]"	[]	FALSE	"the word that comes to mind , while watching eric rohmer's tribute to a courageous scottish lady , is painterly . "
9297	p	0.75	{}	0	"[['fascinating', 3]]"	[]	FALSE	a fascinating case study of flower-power liberation -- and the price that was paid for it . 
9298	p	0.48507	{}	0	"[['hilarious', 2]]"	[]	FALSE	"bluer than the atlantic and more biologically detailed than an autopsy , the movie . . . is , also , frequently hilarious . "
9299	p	0	{}	0	[]	[]	FALSE	"really is a pan-american movie , with moments of genuine insight into the urban heart . "
9300	p	0	{}	0	[]	[]	FALSE	"obligada para impotentes , daneses , camareras italianas , profesores de idiomas , y todo aquel que desee una lengua para expresar su amor . "
9301	p	0.62554	{}	0	"[['fresh', 1], ['intelligent', 2]]"	[]	FALSE	"an overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort . "
9302	p	-0.4	{}	0	[]	"[['bizarre', -2]]"	FALSE	"peppering this urban study with references to norwegian folktales , villeneuve creates in maelstrom a world where the bizarre is credible and the real turns magical . "
9303	p	0.2132	{}	0	"[['warm', 1]]"	[]	FALSE	ong's promising debut is a warm and well-told tale of one recent chinese immigrant's experiences in new york city . 
9304	p	4	{}	0	"[['fantastic', 4]]"	[]	FALSE	fantastic ! 
9305	p	1.62221	{}	0	"[['good', 3], ['wonderful', 4], ['share', 1], ['miracle', 4]]"	"[['obstacles', -2]]"	FALSE	that the real antwone fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle . 
9306	p	0	{}	0	[]	[]	TRUE	"there's not much to fatale , outside of its stylish surprises . . . but that's ok . "
9307	p	0	{}	0	[]	[]	FALSE	"what redeems the film is the cast , particularly the ya-yas themselves . "
9308	p	0.8165	{}	0	"[['beautiful', 3], ['delight', 3]]"	"[['scare', -2]]"	FALSE	"beautiful , cold , oddly colorful and just plain otherworldly , a freaky bit of art that's there to scare while we delight in the images . "
9309	p	-0.22361	{}	0	[]	"[['strange', -1]]"	FALSE	"it's up to [watts] to lend credibility to this strange scenario , and her presence succeeds in making us believe . "
9310	p	-0.22942	{}	0	[]	"[['forced', -1]]"	FALSE	"the film is darkly atmospheric , with herrmann quietly suggesting the sadness and obsession beneath hearst's forced avuncular chortles . "
9311	p	0	{}	0	[]	[]	FALSE	"shyamalan takes a potentially trite and overused concept ( aliens come to earth ) and infuses it into a rustic , realistic , and altogether creepy tale of hidden invasion . "
9312	p	0.45883	{}	0	"[['like', 2]]"	[]	FALSE	" . . . the story , like ravel's bolero , builds to a crescendo that encompasses many more paths than we started with . "
9313	p	-0.55709	{'must': 1}	1	[]	"[['admitted', -1], ['shock', -2]]"	TRUE	"it's plotless , shapeless -- and yet , it must be admitted , not entirely humorless . indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost dadaist proportions . "
9314	p	0.24254	{}	0	"[['adequate', 1]]"	[]	TRUE	gondry's direction is adequate . . . but what gives human nature its unique feel is kaufman's script . 
9315	p	0.41703	{'may': 1}	1	"[['like', 2]]"	[]	TRUE	"the film's plot may be shallow , but you've never seen the deep like you see it in these harrowing surf shots . "
9316	p	0	{}	0	[]	[]	FALSE	"with a large cast representing a broad cross-section , tavernier's film bounds along with the rat-a-tat energy of "" his girl friday , "" maintaining a light touch while tackling serious themes . "
9317	p	-0.26726	{}	0	[]	"[['irony', -1]]"	FALSE	the observations of this social/economic/urban environment are canny and spiced with irony . 
9318	p	-0.83205	{}	0	[]	"[['dead', -3]]"	FALSE	renner carries much of the film with a creepy and dead-on performance . 
9319	p	0	{'may': 1}	1	[]	[]	FALSE	jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives . 
9320	p	0.55709	{}	0	"[['cool', 1], ['humor', 2]]"	[]	FALSE	"the spaniel-eyed jean reno infuses hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart . "
9321	p	-0.67082	{}	0	[]	"[['broken', -1], ['fire', -2]]"	FALSE	aniston has at last decisively broken with her friends image in an independent film of satiric fire and emotional turmoil . 
9322	p	0	{}	0	"[['better', 2]]"	"[['toothless', -2]]"	FALSE	a mildly enjoyable if toothless adaptation of a much better book . 
9323	p	0.44721	{}	0	"[['humor', 2]]"	[]	TRUE	" "" the dangerous lives of altar boys "" has flaws , but it also has humor and heart and very talented young actors"
9324	p	0	{}	0	[]	[]	FALSE	"unexpected , and often contradictory , truths emerge . "
9325	p	0	{}	0	[]	[]	FALSE	"300 years of russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness . "
9326	p	0.90453	{}	0	"[['intelligent', 2], ['great', 3]]"	"[['dubious', -2]]"	FALSE	"intelligent , caustic take on a great writer and dubious human being . "
9327	p	0.94491	{'may': 1}	1	"[['sweet', 2], ['won', 3], ['like', 2]]"	"[['wasted', -2]]"	TRUE	"may take its sweet time to get wherever it's going , but if you have the patience for it , you won't feel like it's wasted yours . "
9328	p	-0.8528	{'might': 1}	1	"[['true', 2], ['like', 2]]"	"[['crime', -3], ['hell', -4], ['no', -1]]"	FALSE	less the sensational true-crime hell-jaunt purists might like and more experimental in its storytelling ( though no less horrifying for it ) . 
9329	p	1	{}	0	"[['best', 3]]"	[]	FALSE	the film is one of the year's best . 
9330	p	0	{}	0	[]	[]	FALSE	eerily accurate depiction of depression . 
9331	p	-0.30151	{}	0	"[['slickest', 2]]"	"[['crime', -3]]"	FALSE	 . . . a delicious crime drama on par with the slickest of mamet . 
9332	p	1.06066	{}	0	"[['charming', 3]]"	[]	FALSE	"charming and witty , it's also somewhat clumsy . "
9333	p	0	{}	0	[]	[]	FALSE	"directed with purpose and finesse by england's roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft . "
9334	p	-0.25	{}	0	[]	"[['escapes', -1]]"	FALSE	"escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions . "
9335	p	2.13809	{}	0	"[['big', 1], ['good', 3], ['wow', 4]]"	[]	FALSE	"this big screen caper has a good bark , far from being a bow-wow . "
9336	p	-0.63246	{}	0	[]	"[['tired', -2]]"	FALSE	[allen] manages to breathe life into this somewhat tired premise . 
9337	p	0.28868	{}	0	"[['great', 3]]"	"[['fire', -2]]"	FALSE	i have two words to say about reign of fire . great dragons ! 
9338	p	0	{}	0	"[['like', 2], ['fresh', 1]]"	"[['racism', -3]]"	FALSE	"by surrounding us with hyper-artificiality , haynes makes us see familiar issues , like racism and homophobia , in a fresh way . "
9339	p	0	{}	0	[]	[]	FALSE	"a deliberative account of a lifestyle characterized by its surface-obsession – one that typifies the delirium of post , pre , and extant stardom . "
9340	p	1.38675	{}	0	"[['superb', 5]]"	[]	FALSE	superb production values & christian bale's charisma make up for a derivative plot . 
9341	p	1.33631	{}	0	"[['courage', 2], ['excellent', 3]]"	[]	FALSE	the film has the courage of its convictions and excellent performances on its side . 
9342	p	0.2357	{}	0	"[['laughed', 1]]"	[]	TRUE	"i know i shouldn't have laughed , but hey , those farts got to my inner nine-year-old . "
9343	p	0.26726	{'will': 1}	1	"[['laugh', 1]]"	[]	FALSE	"a movie that will thrill you , touch you and make you laugh as well . "
9344	p	1.51186	{}	0	"[['smart', 1], ['funny', 4], ['popular', 3]]"	[]	FALSE	"it's a smart , funny look at an arcane area of popular culture , and if it isn't entirely persuasive , it does give exposure to some talented performers . "
9345	p	0.4714	{}	0	"[['sweet', 2]]"	[]	TRUE	"more vaudeville show than well-constructed narrative , but on those terms it's inoffensive and actually rather sweet . "
9346	p	0	{'should': 1}	1	[]	[]	FALSE	"the case is a convincing one , and should give anyone with a conscience reason to pause . "
9347	p	-0.4714	{}	0	"[['protect', 1]]"	"[['bad', -3]]"	FALSE	the actresses find their own rhythm and protect each other from the script's bad ideas and awkwardness . 
9348	p	-0.25	{}	0	"[['comedy', 1]]"	"[['pesky', -2]]"	FALSE	diverting french comedy in which a husband has to cope with the pesky moods of jealousy . 
9349	p	0	{'can': 1}	1	[]	[]	FALSE	captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head . 
9350	p	0.61237	{}	0	"[['welcome', 2], ['good', 3]]"	"[['lack', -2]]"	FALSE	"there is a welcome lack of pretension about the film , which very simply sets out to entertain and ends up delivering in good measure . "
